nhsd_service_id,organization,address,city,state,postcode,latitude,longitude,service_category
290802bc-2e34-3cef-27b1-c5b3317e5a7b,Aboriginal Legal Service - Kununurra,81 Konkerberry Drive,KUNUNURRA,WA,6743,-15.775347709655762,128.7393341064453,aboriginal_health
5fee47ca-bd6b-19d2-61ee-a70197a5d9d5,Mullum Mullum Indigenous Gathering Place,3 Croydon Way,CROYDON,VIC,3136,-37.80368423461914,145.27166748046875,aboriginal_health
639a4865-cb6b-c3f2-a0b7-6cc21e829a81,Echlin Street Townsville Aboriginal And Islander Health Service,35 36 Echlin Street,WEST END,QLD,4810,-19.264415740966797,146.79685974121094,aboriginal_health
68360be1-bcc3-7c4a-e5bb-6a58140067f7,Blue Mountains Aboriginal Social Support Service,14 Oak Street,KATOOMBA,NSW,2780,-33.726444244384766,150.2979736328125,aboriginal_health
1699135f-2fbb-12ca-8f5d-750635833d29,Zebra Finch Aboriginal Mens Group,"Corner of Harrold Street,208 Lady Gowrie Drive",LARGS BAY,SA,5016,-34.824466705322266,138.4873809814453,aboriginal_health
5a897a1c-3ffb-25cf-892c-4c87b90bbb5d,Aboriginal Youth And Family Support Service,139 March Street,ORANGE,NSW,2800,-33.27941131591797,149.10267639160156,aboriginal_health
aaa47a50-799d-e0a6-af0d-fb68fc24f46d,Mabunji Aboriginal Resource Association - Malandari Aged Care,Robinson Road,BORROLOOLA,NT,0854,-16.06966781616211,136.3070831298828,aboriginal_health
5f62aff9-1c37-c56b-0f2a-9e7d71bc0c49,Yawarra Aboriginal Corporation,15 Molong Street,CONDOBOLIN,NSW,2877,-33.08452224731445,147.15200805664062,aboriginal_health
508a6b59-3f98-2d05-3dc8-7564b69d6779,Rockhampton District Aboriginal & Islanders Co-Operative Society Ltd - Housing,184 Richardson Road,BERSERKER,QLD,4701,-23.350330352783203,150.50726318359375,aboriginal_health
8afce436-1930-c5ca-15ae-9191ec584782,Beemar Yumba Aboriginal Children's Hostel,54 Barambah Avenue,CHERBOURG,QLD,4605,-26.28720474243164,151.9532012939453,aboriginal_health
5f85aec5-af7c-3b3d-d3a2-e5263582b718,Australian Unity Home Care Service - North Coast Bundjalung Aboriginal -was Home Care Service of NSW,"Richmond Arcade,Level 2 Suite 10,Canterbury Street",CASINO,NSW,2470,-28.8614444732666,153.03964233398438,aboriginal_health
50fe48a3-6471-925d-634b-ff5a1b8460e6,Joining In The Dreaming Aboriginal Corporation,2 Paringa Street,MENINDEE,NSW,2879,-32.3902473449707,142.42295837402344,aboriginal_health
9b821154-eb96-8925-94ed-a012accdc21d,Rumbalara Indigenous HCP - Loddon Mallee,12 Rutherford Street,SWAN HILL,VIC,3585,-35.342674255371094,143.55972290039062,aboriginal_health
ca4de78c-7030-f4c9-e71f-b2773f913445,Townsville Aboriginal & Torres Strait Islander Hacc Project,5 Charles Street,GULLIVER,QLD,4812,-19.288515090942383,146.77322387695312,aboriginal_health
a2910d65-fb6b-55c8-0c17-3c0e866cedc6,Rumbalara Indigenous HCP - Southern Riverina Murray And Southern Orana Far West,58B Jerilderie Street,JERILDERIE,NSW,2716,-35.35676193237305,145.72804260253906,aboriginal_health
16155b0b-2339-09d6-6e27-7eecac0c206f,Aboriginal Community Services Assoc. Ltd,"VACSAL,496 High Street",NORTHCOTE,VIC,3070,-37.76505661010742,144.99996948242188,aboriginal_health
7d0ceeac-ac82-ad6f-528e-12ce63a46518,Aboriginal Affairs NSW South Coast Region - Narooma,"Baylink,Level 1,3 Flora Crescent",BATEMANS BAY,NSW,2536,-35.70948028564453,150.1790771484375,aboriginal_health
0a1a16c1-61b6-6feb-b498-fbb9303d065f,Australian Unity Home Care Service - Alleena Aboriginal Services - formerly Home Care Service of NSW,12A Dadley Street,ALEXANDRIA,NSW,2015,-33.898799896240234,151.19439697265625,aboriginal_health
da1e1a49-79ef-9486-347b-3814f46918f1,Tharawal Aboriginal Centre Based Day Care South West Sydney,50 Matthews Lane,PICTON,NSW,2571,-34.19061279296875,150.61415100097656,aboriginal_health
ee642f32-cda2-facf-5fc3-c985f8a8bdc7,Port Lincoln Aboriginal Aged Care,"Hostel,2 Cranston Street",PORT LINCOLN,SA,5606,-34.72439956665039,135.8563232421875,aboriginal_health
6d6455eb-2ce1-cf5c-88e1-a9cd013f6029,Department Of Aboriginal Affairs (DAA) Head Office,280 Elizabeth Street,SURRY HILLS,NSW,2010,-33.88264083862305,151.2092742919922,aboriginal_health
113d5456-8254-e477-80f7-1edb8af2c7de,Kalumburu Aboriginal Corporation,Kalumburu Boulevard,KALUMBURU,WA,6740,-14.286675453186035,126.64608001708984,aboriginal_health
09712210-f73c-4b2f-e1f1-c6e14d2bdcf0,Aboriginal Housing Board,125 Scotchmer Street,FITZROY NORTH,VIC,3068,-37.78303909301758,144.98309326171875,aboriginal_health
bf0f7b57-c04c-bf62-4a56-0f969a464dd9,Aboriginal Family Support Services Inc,47 Commercial Road,PORT AUGUSTA,SA,5700,-32.49211883544922,137.7623748779297,aboriginal_health
f6c57bb5-5ba9-d3c0-b426-79e96d492937,Srac Nepean Aboriginal Social Support,127 Lethbridge Street,PENRITH,NSW,2750,-33.756046295166016,150.7000732421875,aboriginal_health
55b3ce54-9057-956f-4306-bfec3a611c8f,Central Coast Aboriginal Respite Project,48 Victoria Avenue,TOUKLEY,NSW,2263,-33.26504898071289,151.54171752929688,aboriginal_health
b6695c12-7dac-ff44-21db-62b03f4cf835,Bert Williams Aboriginal Youth Services,21 Normanby Avenue,THORNBURY,VIC,3071,-37.75959014892578,144.9983673095703,aboriginal_health
6caa33ab-6919-c823-cf93-e0aef3ef0455,Twofold Aboriginal Corporation,"Jigamy Farm,4381 Princes Highway",BROADWATER,NSW,2549,-36.97978973388672,149.90176391601562,aboriginal_health
2e8a9b12-38f7-2973-e0c7-ca31c451fd4f,Ayiparinya Aboriginal Hostel,"Lot 8139,78 Larapinta Drive",ALICE SPRINGS,NT,0870,-23.70119857788086,133.86029052734375,aboriginal_health
ac74b90a-7b6e-79e5-3cf1-f0982342d703,Rumbalara Housing Services,20 Rumbalara Road,MOOROOPNA,VIC,3629,-36.40473556518555,145.35350036621094,aboriginal_health
22bc83d6-3104-b8dc-190f-fa6b2d2a5d49,GAWOOLENG YAWOODENG ABORIGINAL CORPORATION,8 Mistletoe Street,KUNUNURRA,WA,6743,-15.773104667663574,128.7429656982422,aboriginal_health
c48ada6a-7548-b00c-582d-1a956c6f8567,KIMBERLEY STOLEN GENERATION ABORIGINAL CORPORATION,28 Barker Street,BROOME,WA,6725,-17.9572811126709,122.2352523803711,aboriginal_health
fc857d9c-ebfc-f2de-e569-8d043df0a2f0,Dyirri-Bang-GU Aboriginal Aged Care Service,50-56 BANNA AVENUE,GRIFFITH,NSW,2680,-34.29020447,146.0572482,aboriginal_health
248efb7f-07f5-ce6c-cfa9-548e9b90b97f,Woorabinda Aboriginal And Islander Hacc Program,"Woorabinda Hospital,1 Munns Drive",WOORABINDA,QLD,4713,-24.133373260498047,149.45506286621094,aboriginal_health
0873034f-9efc-9fa3-8ff0-0c96928fd0cf,Aboriginal Hostels,"Level 12,256 Adelaide Terrace",PERTH,WA,6000,-31.957460403442383,115.86589050292969,aboriginal_health
095aa859-4213-2ac9-b8ba-2ca2c7de316f,Gladstone Hospital - Aboriginal And Torres Strait Islander Hospital Liaison,"Hospital,1 Flinders Street",GLADSTONE,QLD,4680,-23.85015869140625,151.24896240234375,aboriginal_health
50fdc676-9d11-b66f-7fb6-95f159804c36,Nambour General Hospital - Indigenous Liaison,Hospital Road,NAMBOUR,QLD,4560,-26.62314224243164,152.9549560546875,aboriginal_health
2ebbfc58-f389-4dc8-e184-37ab95a7f18d,Nambour General Hospital - Indigenous Health Program,Hospital Road,NAMBOUR,QLD,4560,-26.62314224243164,152.9549560546875,aboriginal_health
03e48e7b-05ec-639b-a089-df79a9150715,Ngala Indigenous Parenting Service,31 The Crescent,MIDLAND,WA,6056,-31.888456344604492,116.00714874267578,aboriginal_health
30403dcb-5c66-1b21-032c-99081085f734,Pius X Aboriginal Corporation - Clinic,1 Anne Street,MOREE,NSW,2400,-29.473482131958008,149.8510284423828,aboriginal_health
04af15ff-162b-f811-3efe-d794c4c7c61d,Kummara Indigenous Family Care,221 Boundary Street,WEST END,QLD,4101,-27.48198127746582,153.01161193847656,aboriginal_health
fe69a14f-9649-c28e-0809-f291aa7f128e,Meerilinga - Aboriginal Parent Support Service (APSS),106 Amazon Drive,BEECHBORO,WA,6063,-31.86534309387207,115.93438720703125,aboriginal_health
13eaf5c1-3e0e-4051-9f18-250d41fe4a2c,Condobolin Aboriginal Health Service,99 Bathurst Street,CONDOBOLIN,NSW,2877,-33.088157653808594,147.14755249023438,aboriginal_health
fb598795-ba08-a82f-d1fb-cf51a1c526f1,Twin Cities Aboriginal And Torres Strait Islander Corporation,1 Charters Towers Road,HERMIT PARK,QLD,4812,-19.287622451782227,146.79991149902344,aboriginal_health
ec19bac2-3ae9-f65d-4cd8-1ca38726d9d5,Morven Community Clinic - Indigenous Health,Warrego Highway,MORVEN,QLD,4468,-26.407419204711914,147.13844299316406,aboriginal_health
6cca50e3-0d4b-f246-cc0f-b4c2936087c4,Aboriginal Health Unit,"Mount Druitt Hospital,Luxford Road",MOUNT DRUITT,NSW,2770,-33.764793395996094,150.82156372070312,aboriginal_health
cabc18b2-a5b6-90f5-54ae-964ec3bc74d5,Aboriginal Environmental Health Worker,"Lot 246,Poinciana Street",TOM PRICE,WA,6751,-22.697254180908203,117.79428100585938,aboriginal_health
51887001-2c63-9074-e7fd-090368d45ba8,Indigenous Mental Health Service - Toowoomba,"Toowoomba Hospital,Pechey Street",TOOWOOMBA CITY,QLD,4350,-27.57052993774414,151.94674682617188,aboriginal_health
5f99cbfd-7633-3744-3c39-ee115f4c0983,Townsville Aboriginal And Islander Services,49 Hugh Street,GARBUTT,QLD,4814,-19.27042007446289,146.76113891601562,aboriginal_health
d62b600e-3243-7490-daaf-b0e95d9601a4,Mudth-Niyleta Aboriginal and Torres Strait Islander Corporation,35 Central Street,SARINA,QLD,4737,-21.423675537109375,149.2145233154297,aboriginal_health
a12e9f20-5b7c-a0af-b4f6-8ac48cfd1b87,Aboriginal and Islander Community Resource Agency,179 Lakes Creek Road,BERSERKER,QLD,4701,-23.372655868530273,150.5344696044922,aboriginal_health
d93eac51-80ec-461c-c3ca-e5275542a39c,Augathella Hospital - Aboriginal Health Clinic,20 Cavanagh Street,AUGATHELLA,QLD,4477,-25.79488754272461,146.59097290039062,aboriginal_health
55bb0652-e6a1-4a9c-cea2-b256d11d79e6,COOMADITCHIE UNITED ABORIGINAL CORPORATION,Shellharbour Road,PORT KEMBLA,NSW,2505,-34.48703384399414,150.8930206298828,aboriginal_health
fd2b58c4-dd05-f702-5a05-c93f31ae440c,Nollamara Hostel-Aboriginals H,160 Hillsborough Drive,NOLLAMARA,WA,6061,-31.87565040588379,115.83567810058594,aboriginal_health
64dbcb1c-a36c-fd2a-fb73-97dab2964734,Gilaroong Aboriginal Corporation,Confidential Address,FITZROY CROSSING,WA,6765,-18.183212,125.568813,aboriginal_health
43b92d76-3009-5c07-cf0c-bcb64347364b,Orana Far West Ageing Aboriginal CBDC,265 Oxide Street,BROKEN HILL,NSW,2880,-31.948654174804688,141.46031188964844,aboriginal_health
f2ecaac4-af96-513b-8f46-848ed61124cf,Mamabulanjin Aboriginal Corp,640 Dora Street,BROOME,WA,6725,-17.96257781982422,122.23075866699219,aboriginal_health
4c7d63cf-6692-68f3-b48c-b2d5cb8c4ac2,Langford Aboriginal Association Inc. (LAA),15 Imber Turn,LANGFORD,WA,6147,-32.04463195800781,115.93943786621094,aboriginal_health
f1f126df-3233-072c-43cb-e45b99015f68,Maryborough Aboriginal Corporation For Housing and Cultural Development,"Shop 1,162-164 Bazaar Street",MARYBOROUGH,QLD,4650,-25.539005279541016,152.70252990722656,aboriginal_health
d9784131-d906-51de-8965-9c175c4de153,"Melbourne Aboriginal Youth, Sport & Recreation Co-operative",184 186 Gertrude Street,FITZROY,VIC,3065,-37.80635452270508,144.9807586669922,aboriginal_health
dedcf22e-3567-792f-2312-8fbd0cdf2040,Riverland Aboriginal Hacc Services,"Level 11,100 Waymouth Street",ADELAIDE,SA,5000,-34.92527770996094,138.59622192382812,aboriginal_health
9743cc1a-73b1-246d-3bfc-e22e66f080e9,Kimberley Aboriginal Law and Cultural Centre (KALACC),Great Northern Highway,FITZROY CROSSING,WA,6765,-18.20022201538086,125.56900024414062,aboriginal_health
ddb33c91-ff1d-747a-a058-aa1885492e40,Yaegl Aboriginal Land Council Yaegl Land Council,"Community Hall,Jubilee Street",MACLEAN,NSW,2463,-29.46692657470703,153.2071533203125,aboriginal_health
1f6f59b5-3064-493a-9128-3d5f59c34e6f,Albury Wodonga Aboriginal Health Service - Wodonga Clinic,12 STANLEY STREET,WEST WODONGA,VIC,3690,-36.12204972,146.88675147,aboriginal_health
4df7ecd9-7475-449d-a248-51597dadc05c,North Coast Aboriginal Corporation for Community Health - Aboriginal Medical Service,31 EXCELSIOR ROAD,GYMPIE,QLD,4570,-26.19779462,152.66610968,aboriginal_health
0d69d729-04f6-4f13-b7a7-48f3124159b0,Victorian Aboriginal Health Service - Preston,238-250 Plenty Road,PRESTON,VIC,3072,-37.74527359008789,145.00672912597656,aboriginal_health
1b12799c-f5c7-4aee-8983-75bf5bb677c1,Aboriginal Health Service Devonport - Tulaminakali,106 Best Street,DEVONPORT,TAS,7310,-41.17698287963867,146.3524169921875,aboriginal_health
ab20daf6-4b77-463d-96d5-c27e6827ed99,Victorian Aboriginal Health Service - VAHS St Albans,"Unit 2,22 VICTORIA CRESCENT",ST ALBANS,VIC,3021,-37.74136332761609,144.80088325759374,aboriginal_health
1b5a924c-2dc2-3c77-7918-cdf951beb7db,Brewarrina Aboriginal Health Service,5-7 Sandon Street,BREWARRINA,NSW,2839,-29.961158752441406,146.8561248779297,aboriginal_health
be4382f3-2d11-7063-125e-c80780fd2a6c,Pika Wiya Health Service - Copley,South Terrace,COPLEY,SA,5732,-30.55587387084961,138.4275360107422,aboriginal_health
1c202bb7-2c14-e081-4fdb-12621e8d2b7f,Townsville Aboriginal and Islander Health Services - Ingham Clinic,2-16 McIlwraith Street,INGHAM,QLD,4850,-18.652135848999023,146.16452026367188,aboriginal_health
adb8790d-b9e3-0c06-a7a5-3458738e477b,Katungul Aboriginal Corporation Community & Medical Services - Narooma,26 Princes Highway,NAROOMA,NSW,2546,-36.214088439941406,150.1239776611328,aboriginal_health
8e6bf589-fdcf-32fa-cb18-a4fec3e25a61,Winnunga Nimmityjah Aboriginal Health Service,63 Boolimba Crescent,NARRABUNDAH,ACT,2604,-35.333309173583984,149.1548309326172,aboriginal_health
111bd071-413f-a15c-a1c4-6e944b60084a,Danila Dilba - Men's Clinic,"Suite 3,9 Keith Lane ",FANNIE BAY,NT,0820,-12.4234602,130.8343043,aboriginal_health
dc045a8b-484b-f988-7cfa-bf2b2e95f87b,Tamworth Aboriginal Medical Service,"Suite 1,180 Peel Street",TAMWORTH,NSW,2340,-31.082597732543945,150.9232635498047,aboriginal_health
91eb8d04-79ba-4e9d-6e3c-8b2bd912cfd5,Flinders Island Aboriginal Association Inc.,"Aboriginal Culture Centre,16 West Street",LADY BARRON,TAS,7255,-40.209572,148.237789,aboriginal_health
00578120-671f-5ea5-efa4-623dd90a7050,Murrin Bridge Aboriginal Health Service,10 Foster Street,LAKE CARGELLIGO,NSW,2672,-33.29878616333008,146.3752899169922,aboriginal_health
80ef1ea7-d005-0c3a-dc98-6a20abe28e68,Danila Dilba  - Malak Clinic,"Shop 3,1 Malak Place",MALAK,NT,0812,-12.39523696899414,130.9044952392578,aboriginal_health
0cbaaa79-6c8f-f03c-31b0-56e40f66cd87,Bawrunga Aboriginal Medical Service - Gulargambone,12 KIRBAN STREET,GULARGAMBONE,NSW,2828,-31.33239193,148.47705256,aboriginal_health
822c15a0-fc2c-3c57-bc0e-81cc6bccd8db,Aboriginal and Torres Strait Islander Community Health Service - Northgate,313 Melton Road,NORTHGATE,QLD,4013,-27.394712448120117,153.06991577148438,aboriginal_health
ceafe75a-13b5-4c97-a18f-61049e21d0b0,Aboriginal and Torres Strait Islander Community Health Service - Bucasia Clinic,"Shop 21 Hibiscus Shopping Centre,54 DOWNIE AVENUE",BUCASIA,QLD,4750,-21.03699262,149.15777384,aboriginal_health
7eb28823-6681-4b64-5b03-79f2d4324012,First Peoples' Health and Wellbeing Frankston,401-403 NEPEAN HIGHWAY,FRANKSTON,VIC,3199,-38.13951418,145.12334474,aboriginal_health
7f841f5c-a2c3-4a3f-b1d3-9a9f6d2cc38c,Greater Western Aboriginal Health Service,27-29 Lawson Street,PENRITH,NSW,2750,-33.7529963,150.6977685,aboriginal_health
f3185363-9045-da6a-9b66-f0e918b60456,Viney Morgan Aboriginal Medical Service Cummeragunja,10 TONGALA AVENUE,MOAMA,NSW,2731,-36.02830358,144.96151234,aboriginal_health
750f2c5a-d70c-8212-1e5e-339f07e759f1,Armajun Aboriginal Health Service - Inverell Clinic,3 RIVERS STREET,INVERELL,NSW,2360,-29.77796566,151.11360396,aboriginal_health
a470e998-23b7-42fe-3780-0ca13f82ce59,Gunyangara Clinic (Marngarr)/Miwatj Health Aboriginal Health Corporation,90 Yunupingu Road,GUNYANGARA,NT,0880,-12.2177514,136.7053634,aboriginal_health
825d15c4-e818-458a-90ba-34bd0295124e,Aboriginal Family Clinics Clovelly Park,9-11 Wingfield Street,CLOVELLY PARK,SA,5042,-34.99426,138.57398,aboriginal_health
ac2715d2-2cb5-4712-1f18-b791809d64f5,Bidgerdii Community Health Service - Rockhampton,88 HIGH STREET,BERSERKER,QLD,4701,-23.35902511,150.52721925,aboriginal_health
801c418f-6ef8-989f-4500-f392e015fced,Bawrunga Aboriginal Medical Centre - Macksville,35 PRINCESS STREET,MACKSVILLE,NSW,2447,-30.70884826,152.91924488,aboriginal_health
7c97e1b5-b9c5-354c-deb9-4c93156cca92,Tumake Yande Aboriginal Elders Group,2 South Terrace,MENINGIE,SA,5264,-35.69319152832031,139.33538818359375,aboriginal_health
4978f249-9a93-4214-8e95-09639743c170,REFOCUS Aboriginal Torres Strait Islander Corporation,41 CURRIE STREET,NAMBOUR,QLD,4560,-26.62532106,152.95946523,aboriginal_health
aa210446-9ff7-4ec6-b7f1-219451418057,Newman Clinic - Puntukurnu Aboriginal Medical Service,65 Mindarra Drive,NEWMAN,WA,6753,-23.35543,119.7331613,aboriginal_health
ed9b602e-3287-c5b1-a080-cbcf621c052a,Watto Purrunna Aboriginal Health Service - Wonggangga Turtpandi,11 Church Street,PORT ADELAIDE,SA,5015,-34.846763610839844,138.50270080566406,aboriginal_health
7a8fafe0-3c3f-471e-0ca0-e2c004ca327c,Yura Yungi Aboriginal Medical Services Aboriginal Corporation incorporating Ringer Soak Clinic,Lot 342 Terrone Street,HALLS CREEK,WA,6770,-18.2266312,127.6711301,aboriginal_health
a9af6e97-4969-4db3-a8ee-b77d5807b5d5,Parnngurr Clinic - Puntukurnu Aboriginal Medical Service,"Parnngurr Community,PMB 32 via Newman",NEWMAN,WA,6753,-23.35932159423828,119.73503112792969,aboriginal_health
c4ff6d7a-87af-46f6-5710-7098eeb47993,Armajun Health Service Aboriginal Corporation - Armidale,100 TAYLOR STREET,ARMIDALE,NSW,2350,-30.51410337,151.67147436,aboriginal_health
09467d45-a7bb-398c-8d47-4224b7a2d503,Mallee District Aboriginal Services - Kerang,9 Nolan Street,KERANG,VIC,3579,-35.734100341796875,143.91766357421875,aboriginal_health
21ac297e-cf4d-d18f-cf15-292d10c41db7,Cowra Community Health Centre Aboriginal Health Service,"Cowra Hospital,64 Liverpool Street",COWRA,NSW,2794,-33.83194351196289,148.6924591064453,aboriginal_health
65a55a9f-789a-a78e-6dc3-0be4c11dbda7,Westhaven Aged Care Facility - Indigenous Health Service,"Roma Hospital,197 235 McDowall Street",ROMA,QLD,4455,-26.56854820251465,148.7755584716797,aboriginal_health
ad5b88ca-0f61-ffe6-124d-96b2d265c34f,Stanthorpe Hospital - Indigenous Health Care Services,8 McGregor Terrace,STANTHORPE,QLD,4380,-28.660921096801758,151.92822265625,aboriginal_health
ab36d6a6-9306-48e9-8888-a67722b57345,Aboriginal Family Clinic Noarlunga,Alexander Kelly Drive,NOARLUNGA CENTRE,SA,5168,-35.1388688,138.4997422,aboriginal_health
6ee6f937-04e6-ffc6-77ef-1aa98049b975,Mossman Multi Purpose Health Service - Aboriginal Health Clinic,"Mossman Hospital,9 Hospital Street",MOSSMAN,QLD,4873,-16.463937759399414,145.36817932128906,aboriginal_health
689d178f-f14c-742f-5c7d-c35d0326a2b2,Mt Morgan Community Health Centre - Aboriginal And Torres Strait Islander Community Health,Black Street,MOUNT MORGAN,QLD,4714,-23.647525787353516,150.39193725585938,aboriginal_health
a447f4ff-707b-4f21-a4d4-2387733a0422,Victorian Aboriginal Health Service - VAHS South Morang,855 PLENTY ROAD,SOUTH MORANG,VIC,3752,-37.64885637,145.08952541,aboriginal_health
7cca1577-6700-b940-e4a8-da9cb5177af0,Tully Hospital - Aboriginal Health Services,"Hospital,17 Bryant Street",TULLY,QLD,4854,-17.926929473876953,145.92376708984375,aboriginal_health
77cdc100-4964-c6db-48d1-0d09fe1d452e,Wheatbelt General Practice - Aboriginal Health Northam,65 Wellington Street E,NORTHAM,WA,6401,-31.65447425842285,116.67263793945312,aboriginal_health
